proj_acc,mcmc_acc
0.6878980891719746,0.5286624203821656
0.27835051546391754,0.24742268041237114
0.33333333333333337,0.3846153846153846
0.4576744186046512,0.1209302325581395
0.62,0.54
0.452054794520548,0.54337899543379
0.8865248226950355,0.5390070921985816
0.5238095238095238,0.4571428571428572
0.6227544910179641,0.5389221556886228
0.7095343680709534,0.27937915742793795
