proj_acc,mcmc_acc
0.4068627450980392,0.5098039215686274
0.7201834862385321,0.2798165137614679
0.4900662251655629,0.5099337748344371
0.4887640449438202,0.5112359550561798
0.3007518796992481,0.5112781954887218
0.48589341692789967,0.48589341692789967
0.32653061224489793,0.2755102040816326
0.8907882241215574,0.8898385565052231
0.6265060240963856,0.37349397590361444
0.4918276374442793,0.5081723625557206
