proj_acc,mcmc_acc
0.6091746794871795,0.7075320512820513
0.8811881188118812,0.7970297029702971
0.5513719206889646,0.7105948327658722
0.668803846924464,0.6449609296734121
0.671205446535843,0.6850220264317181
0.5024067388688327,0.6658644203770557
0.8085106382978724,0.7446808510638299
0.5882942473441571,0.6388053718179996
0.539046856227473,0.6954345214257108
0.5021063189568706,0.5803410230692077
