proj_acc,mcmc_acc,gaus_acc
0.581,0.511,0.501
0.939060939060939,0.5004995004995005,0.8141858141858141
0.499,0.509,0.501
0.499,0.754,0.501
0.49799599198396793,0.5180360721442886,0.5020040080160321
0.9070929070929071,0.5004995004995005,0.8241758241758241
0.4984984984984985,0.7807807807807807,0.5015015015015015
0.4984984984984985,0.5255255255255256,0.5015015015015015
0.942057942057942,0.7522477522477522,0.5004995004995005
0.94,0.516,0.501
