proj_acc,mcmc_acc
0.5178,0.6508
0.516,0.542
0.5190961807638472,0.5504899020195961
0.5358928214357128,0.5614877024595081
0.5156,0.5436
0.5217043408681736,0.5483096619323865
0.515503100620124,0.5609121824364873
0.5170965806838632,0.5412917416516697
0.5160967806438712,0.5406918616276745
0.5200959808038392,0.5470905818836233
