proj_acc,mcmc_acc
0.25,0.75
0.7063492063492063,0.753968253968254
0.7363636363636363,0.7545454545454545
0.24603174603174605,0.753968253968254
0.8020304568527918,0.583756345177665
0.2748344370860927,0.7218543046357616
0.42079207920792083,0.5792079207920793
0.25,0.7508169934640523
0.4502407704654896,0.5497592295345104
0.25,0.75
