proj_acc,mcmc_acc
0.626984126984127,0.626984126984127
0.7422096317280453,0.5127478753541077
0.7687861271676301,0.49710982658959535
0.7083333333333333,0.5833333333333333
0.9191176470588235,0.49264705882352944
0.5432098765432098,0.9061728395061728
0.7490494296577948,0.49429657794676807
0.7540983606557377,0.4918032786885246
0.5597609561752988,0.8758300132802125
0.6866359447004609,0.6267281105990783
